scoring_id,checkingstatus,loanduration,credithistory,loanpurpose,loanamount,existingsavings,employmentduration,installmentpercent,sex,othersonloan,currentresidenceduration,ownsproperty,age,installmentplans,housing,existingcreditscount,job,dependents,telephone,foreignworker,prediction,scoring_timestamp
4367,2.0,22.0,1.0,5.0,250.0,3.0,3.0,47.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:04:40.709001
4368,3.0,29.0,4.0,3.0,6020.0,4.0,1.0,35.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2022-03-05T15:05:00.709001
4369,3.0,24.0,4.0,7.0,3928.0,4.0,1.0,30.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-05T15:05:20.709001
4370,3.0,30.0,3.0,0.0,6180.0,4.0,1.0,44.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2022-03-05T15:05:40.709001
4371,3.0,45.0,3.0,7.0,6773.0,1.0,1.0,43.0,1.0,5.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:06:00.709001
4372,0.0,5.0,0.0,3.0,477.0,3.0,0.0,40.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:06:20.709001
4373,3.0,29.0,4.0,8.0,4657.0,0.0,1.0,53.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T15:06:40.709001
4374,0.0,11.0,1.0,10.0,1464.0,3.0,3.0,30.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:07:00.709001
4375,0.0,25.0,1.0,5.0,3468.0,2.0,0.0,35.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,2022-03-05T15:07:20.709001
4376,3.0,35.0,4.0,10.0,6016.0,4.0,1.0,53.0,1.0,5.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:07:40.709001
4377,1.0,24.0,1.0,3.0,4643.0,0.0,3.0,64.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T15:08:00.709001
4378,0.0,20.0,4.0,7.0,3626.0,0.0,0.0,57.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:08:20.709001
4379,3.0,29.0,3.0,7.0,7468.0,1.0,2.0,53.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T15:08:40.709001
4380,0.0,18.0,1.0,3.0,1598.0,1.0,1.0,19.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:09:00.709001
4381,3.0,34.0,4.0,5.0,5056.0,1.0,1.0,42.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T15:09:20.709001
4382,2.0,4.0,0.0,3.0,250.0,3.0,0.0,38.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T15:09:40.709001
4383,2.0,13.0,0.0,2.0,1133.0,3.0,4.0,48.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:10:00.709001
4384,2.0,30.0,1.0,3.0,4864.0,3.0,1.0,42.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:10:20.709001
4385,2.0,4.0,0.0,2.0,650.0,3.0,3.0,36.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:10:40.709001
4386,1.0,29.0,4.0,3.0,3733.0,0.0,1.0,59.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:11:00.709001
4387,2.0,12.0,0.0,5.0,4781.0,3.0,1.0,29.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:11:20.709001
4388,2.0,23.0,1.0,2.0,250.0,3.0,4.0,34.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:11:40.709001
4389,2.0,9.0,2.0,2.0,250.0,3.0,4.0,51.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:12:00.709001
4390,2.0,9.0,0.0,3.0,250.0,3.0,0.0,31.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:12:20.709001
4391,2.0,24.0,1.0,2.0,2897.0,1.0,0.0,32.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T15:12:40.709001
4392,2.0,6.0,0.0,4.0,250.0,0.0,3.0,62.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:13:00.709001
4393,3.0,25.0,3.0,10.0,4296.0,1.0,2.0,30.0,1.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:13:20.709001
4394,3.0,31.0,0.0,5.0,4380.0,2.0,0.0,55.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2022-03-05T15:13:40.709001
4395,0.0,13.0,1.0,10.0,250.0,3.0,3.0,48.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T15:14:00.709001
4396,2.0,17.0,1.0,5.0,1557.0,1.0,0.0,43.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T15:14:20.709001
4397,0.0,15.0,4.0,5.0,3295.0,3.0,1.0,36.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:14:40.709001
4398,2.0,4.0,0.0,2.0,250.0,3.0,3.0,35.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:15:00.709001
4399,0.0,28.0,1.0,5.0,3515.0,3.0,3.0,46.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T15:15:20.709001
4400,3.0,27.0,1.0,7.0,3279.0,0.0,0.0,35.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:15:40.709001
4401,3.0,25.0,4.0,7.0,4877.0,0.0,2.0,26.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:16:00.709001
4402,1.0,46.0,4.0,5.0,2546.0,1.0,2.0,46.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2022-03-05T15:16:20.709001
4403,2.0,12.0,4.0,5.0,997.0,1.0,1.0,42.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:16:40.709001
4404,3.0,32.0,3.0,8.0,6954.0,1.0,2.0,38.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:17:00.709001
4405,3.0,26.0,3.0,10.0,7203.0,4.0,2.0,57.0,0.0,5.0,0.0,3.0,5.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T15:17:20.709001
4406,2.0,4.0,0.0,2.0,250.0,3.0,4.0,36.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:17:40.709001
4407,3.0,37.0,4.0,8.0,7928.0,1.0,2.0,30.0,1.0,4.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T15:18:00.709001
4408,3.0,8.0,4.0,2.0,2008.0,2.0,2.0,35.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:18:20.709001
4409,2.0,19.0,1.0,2.0,2192.0,1.0,1.0,56.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:18:40.709001
4410,2.0,4.0,1.0,3.0,1657.0,3.0,3.0,35.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:19:00.709001
4411,0.0,29.0,1.0,7.0,3617.0,0.0,2.0,47.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2022-03-05T15:19:20.709001
4412,0.0,18.0,4.0,9.0,4055.0,3.0,3.0,38.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:19:40.709001
4413,3.0,17.0,1.0,0.0,2795.0,0.0,0.0,49.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2022-03-05T15:20:00.709001
4414,2.0,12.0,0.0,3.0,264.0,3.0,3.0,53.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:20:20.709001
4415,1.0,4.0,4.0,9.0,3248.0,3.0,1.0,47.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T15:20:40.709001
4416,2.0,11.0,0.0,5.0,250.0,3.0,3.0,38.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:21:00.709001
4417,0.0,20.0,4.0,7.0,2295.0,1.0,2.0,45.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:21:20.709001
4418,3.0,17.0,3.0,7.0,1818.0,2.0,1.0,26.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:21:40.709001
4419,3.0,36.0,4.0,7.0,8931.0,4.0,1.0,55.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2022-03-05T15:22:00.709001
4420,2.0,18.0,1.0,2.0,444.0,3.0,3.0,35.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:22:20.709001
4421,3.0,24.0,0.0,2.0,5311.0,3.0,0.0,40.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:22:40.709001
4422,1.0,31.0,4.0,1.0,4694.0,0.0,0.0,37.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:23:00.709001
4423,1.0,39.0,4.0,0.0,8761.0,0.0,1.0,50.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T15:23:20.709001
4424,2.0,4.0,0.0,2.0,250.0,3.0,4.0,39.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:23:40.709001
4425,0.0,39.0,3.0,0.0,6277.0,4.0,2.0,61.0,1.0,5.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,2022-03-05T15:24:00.709001
4426,0.0,4.0,0.0,2.0,576.0,0.0,4.0,38.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T15:24:20.709001
4427,3.0,37.0,4.0,0.0,5060.0,1.0,2.0,47.0,1.0,5.0,2.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T15:24:40.709001
4428,3.0,31.0,4.0,3.0,7864.0,0.0,2.0,65.0,1.0,4.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:25:00.709001
4429,2.0,11.0,1.0,10.0,3765.0,0.0,4.0,41.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T15:25:20.709001
4430,0.0,25.0,4.0,1.0,3037.0,0.0,2.0,31.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T15:25:40.709001
4431,0.0,21.0,3.0,1.0,2900.0,0.0,0.0,63.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T15:26:00.709001
4432,0.0,16.0,0.0,5.0,250.0,3.0,0.0,25.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:26:20.709001
4433,0.0,35.0,4.0,3.0,2660.0,0.0,3.0,48.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2022-03-05T15:26:40.709001
4434,3.0,27.0,4.0,0.0,5206.0,0.0,1.0,34.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T15:27:00.709001
4435,1.0,21.0,1.0,7.0,258.0,0.0,1.0,31.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2022-03-05T15:27:20.709001
4436,1.0,23.0,3.0,3.0,3415.0,2.0,2.0,40.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T15:27:40.709001
4437,2.0,4.0,1.0,10.0,1576.0,3.0,3.0,49.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:28:00.709001
4438,3.0,38.0,4.0,5.0,6199.0,4.0,2.0,37.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T15:28:20.709001
4439,3.0,20.0,3.0,0.0,3437.0,4.0,2.0,60.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:28:40.709001
4440,0.0,22.0,3.0,5.0,2765.0,0.0,2.0,36.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T15:29:00.709001
4441,0.0,19.0,4.0,9.0,4204.0,0.0,0.0,32.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2022-03-05T15:29:20.709001
4442,2.0,19.0,1.0,5.0,1722.0,3.0,3.0,56.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:29:40.709001
4443,3.0,30.0,3.0,5.0,8404.0,4.0,1.0,30.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T15:30:00.709001
4444,2.0,9.0,0.0,2.0,250.0,3.0,3.0,34.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:30:20.709001
4445,3.0,28.0,3.0,0.0,5069.0,1.0,1.0,39.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:30:40.709001
4446,0.0,20.0,1.0,5.0,4787.0,3.0,1.0,34.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2022-03-05T15:31:00.709001
4447,3.0,31.0,4.0,5.0,8220.0,0.0,2.0,42.0,1.0,5.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T15:31:20.709001
4448,3.0,10.0,1.0,5.0,6084.0,0.0,1.0,43.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:31:40.709001
4449,0.0,23.0,1.0,5.0,4323.0,0.0,1.0,26.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T15:32:00.709001
4450,0.0,13.0,4.0,10.0,2742.0,3.0,1.0,43.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:32:20.709001
4451,2.0,16.0,4.0,9.0,1781.0,3.0,1.0,40.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:32:40.709001
4452,3.0,27.0,3.0,7.0,7621.0,1.0,1.0,54.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-05T15:33:00.709001
4453,0.0,32.0,1.0,3.0,3862.0,0.0,3.0,49.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T15:33:20.709001
4454,3.0,29.0,3.0,5.0,6000.0,2.0,1.0,34.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:33:40.709001
4455,2.0,9.0,0.0,0.0,496.0,3.0,0.0,22.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:34:00.709001
4456,2.0,16.0,1.0,7.0,250.0,3.0,1.0,51.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T15:34:20.709001
4457,1.0,26.0,4.0,1.0,6693.0,0.0,1.0,41.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T15:34:40.709001
4458,2.0,25.0,1.0,5.0,1857.0,3.0,0.0,28.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T15:35:00.709001
4459,2.0,8.0,4.0,2.0,3793.0,3.0,0.0,36.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2022-03-05T15:35:20.709001
4460,2.0,18.0,2.0,10.0,293.0,3.0,3.0,27.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:35:40.709001
4461,3.0,30.0,4.0,3.0,4712.0,0.0,1.0,37.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:36:00.709001
4462,0.0,25.0,3.0,0.0,2992.0,1.0,1.0,48.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2022-03-05T15:36:20.709001
4463,3.0,31.0,4.0,3.0,5355.0,0.0,0.0,49.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:36:40.709001
4464,1.0,21.0,3.0,0.0,4943.0,0.0,1.0,37.0,0.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:37:00.709001
4465,2.0,12.0,0.0,2.0,250.0,3.0,3.0,38.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T15:37:20.709001
4466,3.0,27.0,4.0,5.0,6758.0,1.0,2.0,50.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T15:37:40.709001
4467,0.0,32.0,1.0,6.0,2909.0,2.0,1.0,30.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T15:38:00.709001
4468,1.0,22.0,3.0,3.0,6289.0,1.0,1.0,43.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:38:20.709001
4469,3.0,10.0,1.0,2.0,1586.0,3.0,0.0,20.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-05T15:38:40.709001
4470,3.0,36.0,3.0,9.0,10279.0,1.0,2.0,25.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T15:39:00.709001
4471,0.0,4.0,4.0,5.0,2571.0,1.0,1.0,44.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:39:20.709001
4472,2.0,5.0,4.0,2.0,480.0,0.0,0.0,50.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T15:39:40.709001
4473,2.0,4.0,0.0,0.0,250.0,3.0,4.0,39.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:40:00.709001
4474,2.0,14.0,0.0,10.0,1886.0,3.0,1.0,29.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:40:20.709001
4475,2.0,12.0,0.0,0.0,532.0,3.0,3.0,63.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:40:40.709001
4476,3.0,26.0,4.0,0.0,4430.0,4.0,3.0,48.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:41:00.709001
4477,2.0,8.0,0.0,10.0,250.0,0.0,0.0,27.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:41:20.709001
4478,3.0,41.0,3.0,9.0,7089.0,2.0,2.0,47.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T15:41:40.709001
4479,3.0,33.0,4.0,10.0,7651.0,4.0,2.0,41.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T15:42:00.709001
4480,0.0,16.0,1.0,10.0,5118.0,3.0,1.0,64.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:42:20.709001
4481,3.0,30.0,4.0,1.0,4926.0,0.0,0.0,49.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T15:42:40.709001
4482,3.0,48.0,3.0,7.0,7897.0,2.0,1.0,29.0,0.0,5.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2022-03-05T15:43:00.709001
4483,3.0,40.0,3.0,7.0,7251.0,2.0,2.0,61.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T15:43:20.709001
4484,2.0,21.0,4.0,8.0,2219.0,3.0,0.0,27.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:43:40.709001
4485,2.0,6.0,0.0,4.0,4520.0,3.0,1.0,43.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:44:00.709001
4486,3.0,26.0,4.0,5.0,6497.0,2.0,0.0,32.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2022-03-05T15:44:20.709001
4487,0.0,11.0,1.0,3.0,3402.0,3.0,0.0,42.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:44:40.709001
4488,1.0,20.0,3.0,7.0,4237.0,0.0,1.0,53.0,0.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:45:00.709001
4489,2.0,12.0,1.0,5.0,1288.0,3.0,3.0,30.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:45:20.709001
4490,3.0,8.0,1.0,8.0,724.0,3.0,1.0,26.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T15:45:40.709001
4491,2.0,4.0,0.0,2.0,250.0,3.0,4.0,57.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:46:00.709001
4492,2.0,12.0,0.0,4.0,1741.0,3.0,3.0,41.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:46:20.709001
4493,3.0,44.0,3.0,9.0,7422.0,2.0,1.0,58.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:46:40.709001
4494,3.0,31.0,4.0,5.0,5116.0,0.0,1.0,50.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T15:47:00.709001
4495,0.0,13.0,1.0,2.0,3073.0,3.0,0.0,60.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:47:20.709001
4496,3.0,24.0,4.0,4.0,4385.0,1.0,0.0,53.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T15:47:40.709001
4497,2.0,21.0,1.0,5.0,2749.0,3.0,4.0,60.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:48:00.709001
4498,3.0,29.0,3.0,0.0,7765.0,1.0,2.0,52.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T15:48:20.709001
4499,0.0,25.0,1.0,2.0,3523.0,3.0,0.0,57.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:48:40.709001
